rombel_id;peserta_didik_id;status_keaktifan;tanggal_masuk;tanggal_keluar;keterangan
5897ba85-b671-442d-8123-66c62840875d;1c07c1ff-cc39-4d5d-810f-8c46fc8f31a5;;;;
5897ba85-b671-442d-8123-66c62840875d;6cc7c8b2-3f0a-44fd-88a9-f4fb29bf35d2;;;;
5897ba85-b671-442d-8123-66c62840875d;68b41019-fc0d-4e48-ad6e-657f5b5865a9;;;;
5897ba85-b671-442d-8123-66c62840875d;b4d73aac-4f32-45be-a304-16a7be479695;;;;
5897ba85-b671-442d-8123-66c62840875d;5198e12b-64ee-4c86-a416-c89dcf9ac652;;;;
5897ba85-b671-442d-8123-66c62840875d;c6015e12-6e12-42f5-977f-a8cf9fc8a154;;;;
5897ba85-b671-442d-8123-66c62840875d;fadcab1e-1ade-4588-822a-777e5fb29b6d;;;;
5897ba85-b671-442d-8123-66c62840875d;73592fec-b9a2-4909-8492-a435313d57a4;;;;
5897ba85-b671-442d-8123-66c62840875d;2aeb4e8d-be0c-4c73-bed2-de1d3aba8206;;;;
5897ba85-b671-442d-8123-66c62840875d;b7336744-2928-4a60-b1bd-579444afe82d;;;;
5897ba85-b671-442d-8123-66c62840875d;b19ac35b-9aec-43d6-8bc9-e77b519e979c;;;;
5897ba85-b671-442d-8123-66c62840875d;545e483c-3dda-408f-9345-6ad0f7af41e4;;;;
5897ba85-b671-442d-8123-66c62840875d;5d174499-c282-4e27-a2e5-da90b0597c64;;;;
5897ba85-b671-442d-8123-66c62840875d;62236a55-22ff-4ac7-a67a-e450beae5567;;;;
5897ba85-b671-442d-8123-66c62840875d;a832fa40-c075-472e-8b13-5a01ff49816f;;;;
5897ba85-b671-442d-8123-66c62840875d;e50da4fc-8475-4744-ba17-f52d42311b4d;;;;
5897ba85-b671-442d-8123-66c62840875d;cafb0abb-7492-4c27-b734-d39d54493744;;;;
5897ba85-b671-442d-8123-66c62840875d;64ff5886-3aaa-4039-9c85-b1940cf62faa;;;;
5897ba85-b671-442d-8123-66c62840875d;8eee232d-71c0-4a7e-8b37-87241a64b93a;;;;
5897ba85-b671-442d-8123-66c62840875d;662f0a06-69b7-4b37-8c6e-5ddfc81433f5;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;8f615eba-9687-4ef3-ac6c-28cba271a1c5;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;8dee0206-73f8-4c0b-a472-656336a64ef9;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;a5ec4236-80a9-4644-af4b-37e368172037;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;164a49ed-609f-4fa0-9729-e52d50e53beb;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;f9d664cb-a38e-4203-9963-5cb1ba284e24;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;8fa5923e-4749-4af0-a9e8-185e5cac8ae8;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;90d323d8-a175-4d7c-b2d4-91677dd8e68b;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;90a59897-2b74-476b-9e35-04d79fccb201;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;a78e5d4e-eb91-4b72-92d1-91d5a4a8388a;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;e13891ce-f1c8-4e89-a952-6342af1f2c28;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;e25e3c5f-b338-4443-84d9-003e028dc148;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;9509c6b7-4c56-401d-8c6e-1144abfc7fc8;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;6610380d-aa3a-4107-8dda-224ff8effea9;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;0e7d1b01-2116-41e0-bc67-e25fe5c13c47;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;f63b6b5e-f546-4cee-b39d-4c680f7d054c;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;582f53bc-2a62-4b71-a3eb-65f7056cae2c;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;f5b43909-efde-472d-836f-a39d467516ef;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;4babc24f-807c-4bf2-ae4f-d0ac6ca03f53;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;08af6e0d-ccd9-4c82-8d58-e7c5a400a4be;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;54ebd0aa-4638-4315-8aa1-be71aa7e6393;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;5a49cd7a-332d-47bc-a17a-12ec00a1ed17;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;49d7a46e-316d-4e45-89b0-95a6bd0dd7b8;;;;
