rombel_id;peserta_didik_id;status_keaktifan;tanggal_masuk;tanggal_keluar;keterangan
36aa0ab6-fdb1-480b-be9a-48e230c3e896;52046ef1-9ffe-4bea-9ecc-a9a501c5ec5d;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;25d57726-6957-4393-8cfd-d0bf1b963cf7;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;5a0879e0-afee-462b-977c-48eed90804c4;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;0c15d2b9-6de2-4b66-8802-4153ca21d787;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;a2b6ad05-73e0-48ef-a25d-ea7ca868335a;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;2d81ba27-0980-47d1-9d15-bfdaf6e0c6c1;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;53573363-f9ba-4e49-8e65-227d8a74e5f5;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;38238df9-6deb-4270-9391-e89963ead09d;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;1f7ab6a6-87da-46fe-bf09-c5ec9fd1823e;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;fcb48dbf-1823-4a14-8741-14e308a9176a;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;b2106a65-7137-4dee-9d08-2eefbf095433;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;b96fecff-5eaf-40a0-837d-329bfd5c657f;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;2cc32520-1239-45fb-beb1-ef3185d93ac8;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;04bff6ca-0c3c-43e6-be8a-72c8f4ffcf2a;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;298e36f3-e628-4318-94da-4c0e2402e3b0;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;dab43302-e8ac-42b3-a94a-c19b1d188a8c;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;b614bf0e-0e8d-4417-909d-f22b68f4bccd;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;17ed04ee-0118-4110-b0bc-6fc13bd4a4b1;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;41bfd4c2-aa29-47a1-b52f-405261838560;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;b0c006a4-eeac-44e0-8112-0b8afca05e5b;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;4dffea44-2190-4a46-81ee-967f30426f83;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;08e960da-3b91-4bad-972b-2d1495b1726c;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;ed2d41fa-e708-44aa-8d6a-21d8ab561fad;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;aa11b5e6-088e-4297-8398-25103b8f7bc8;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;bb14a31e-2699-4afc-99a3-dfe2f07bdbf4;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;53f3bf84-a90c-40a1-8bd7-3c218464e699;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;f179d60c-827b-4437-8575-b72675a91cf3;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;7697bdad-3d0c-44ca-ad4d-20d8ae662e14;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;969a02d3-63fc-4d61-9727-0ddb3f9b315d;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;f9f8c99c-3906-474d-b068-ed199ff2326d;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;d2bed445-4916-4c77-919f-e83581517372;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;026a6932-fa2f-4f83-80c0-5dff941d982b;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;e9ba06cc-5896-43b8-8de4-5ee3a4db6753;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;2a596d2c-2ce6-45a6-915b-e8529095abf0;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;3ad38a1c-2c59-4864-86ad-dcd0357344da;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;2fe3e390-f331-4182-a63b-45dfdc2132a0;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;871f9a42-5309-4bdd-a29f-e0f3e66b76a5;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;b1d8b76c-f244-4de7-8df9-a810acef7aa5;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;b6a09c11-aafa-4a69-b43b-414037f1701e;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;51ce5e19-df01-4b44-8738-7ec1d381a35f;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;b49dfa8f-de46-4c56-bb8f-a891c6c9d1db;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;c4d43cf4-6d7c-4612-a147-b9054ef6902c;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;af111813-53ad-4c92-9abc-92387b5db27c;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;2e265343-30a9-4318-94f0-74e2f50a4588;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;56d140dc-b1c8-4761-ade9-d846e50986c9;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;4b1d2933-dc07-482d-bec0-660abe2c6b4b;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;b38b1fd2-bfa2-486f-a966-4339950a621d;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;b40c0437-fc73-4291-b857-d6460fc624c4;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;2cbdfa41-0ee0-47f9-bd7d-66d820118f24;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;eb6bdee5-c582-417f-b107-f550c206f2d4;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;e8ac1a1d-812f-42d1-a4ce-5256bc23ef33;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;13b9cc78-1ed8-40e3-aa85-0e874584d6dc;;;;
9ecf270d-824f-4fd6-aeb1-713d894dc0eb;f88cfb89-df41-45e4-b3b3-54c1b8f40899;;;;
